Date,JSE,ABSA,CAPITEC,FNB,INVESTEC,NEDBANK,STANDARD,BTC,DOGE,ETH,XMR,XRP
2021-04-19,68094.27,12599,140491,5268,4749,14935,12227,55724.26563,0.407318,2166.188721,355.632904,1.315044
2021-04-20,66835.51,12068,139983,5140,4777,14621,11888,56473.03125,0.3195,2330.210938,401.207886,1.383299
2021-04-21,67145.74,12215,138805,5072,4791,14619,11790,53906.08984,0.306925,2364.751709,379.780975,1.296498
2021-04-22,66971.59,12350,137551,5050,4823,14600,11801,51762.27344,0.260967,2403.535156,348.039978,1.159682
2021-04-23,67295.73,12350,139906,5050,4920,14554,11687,51093.65234,0.248509,2363.586182,354.883423,1.16966
2021-04-26,67572.58,12383,144733,5059,4973,14565,11819,54021.75391,0.270674,2534.481689,402.409576,1.368506
2021-04-28,67740.1,12585,149039,5156,5265,14930,11982,54824.70313,0.323682,2746.380127,414.480499,1.358601
2021-04-29,67392.73,12865,150900,5322,5440,15263,12194,53555.10938,0.305169,2756.876953,407.360107,1.39936
2021-04-30,66936.99,12245,148640,5104,5529,14786,11801,57750.17578,0.337561,2773.207031,421.890839,1.591674
2021-05-03,66586.23,11977,149585,4990,5429,14330,11514,57200.29297,0.441707,3431.086182,411.840698,1.555995
2021-05-04,66173.97,11884,149600,4955,5379,14145,11441,53333.53906,0.541334,3253.629395,380.206482,1.392376
2021-05-05,67346.19,12139,151701,5123,5545,14588,11800,57424.00781,0.657633,3522.783203,417.208862,1.614512
2021-05-06,67608.89,12297,154204,5244,5519,14960,12041,56396.51563,0.580804,3490.880371,422.517395,1.600581
2021-05-07,68519.52,12300,155396,5325,5669,14793,12124,57356.40234,0.684777,3484.729004,457.144989,1.581755
2021-05-10,68377.23,12489,156238,5369,5558,15010,12143,55859.79688,0.449964,3952.293945,441.63736,1.389006
2021-05-11,67241.19,12416,156300,5386,5403,14849,12060,56704.57422,0.495231,4168.701172,453.531128,1.477682
2021-05-12,67424.27,12382,156297,5385,5418,14742,12050,49150.53516,0.385376,3785.848633,392.382935,1.247864
2021-05-13,66168.65,12250,155663,5284,5328,14588,11995,49716.19141,0.490374,3715.148438,402.357483,1.35891
2021-05-14,66598.13,12470,158000,5328,5527,14500,12206,49880.53516,0.559604,4079.057373,412.540405,1.402917
2021-05-17,67217.1,12443,160212,5229,5498,14574,12115,43537.51172,0.487892,3282.397705,339.881836,1.4963
2021-05-18,67254.91,12630,160961,5238,5450,14680,12236,42909.40234,0.476115,3380.070068,341.261597,1.590734
2021-05-19,65855.8,12556,163057,5192,5342,14412,12081,37002.44141,0.333123,2460.679199,200.027191,1.070313
2021-05-20,66124.43,12677,162981,5285,5513,14601,12123,40782.73828,0.400194,2784.294189,282.42337,1.185537
2021-05-21,66238.92,12923,163764,5366,5470,14609,12225,37304.69141,0.359382,2430.621338,256.766418,1.006976
2021-05-24,66054.91,12878,164522,5336,5239,14399,12209,38705.98047,0.366162,2643.591064,255.367691,0.992835
2021-05-25,66076.67,13352,165191,5491,5230,14667,12521,38402.22266,0.346302,2706.628906,247.113022,0.976187
2021-05-26,66108.22,13659,167552,5470,5304,14665,12702,39294.19922,0.353693,2888.69873,268.578339,1.033725
2021-05-27,66940.24,14056,164025,5583,5761,15131,12922,38436.96875,0.332945,2736.488525,250.669586,0.970235
2021-05-28,67554.85,14282,165577,5647,5808,16024,13314,35697.60547,0.311205,2419.90625,262.820526,0.900148
2021-05-31,67964.03,14316,166681,5606,5742,16300,13568,37332.85547,0.32581,2714.945313,272.919495,1.046584
2021-06-01,68922.85,14199,167241,5676,5742,16251,13538,36684.92578,0.370077,2633.518311,265.774841,1.011001
2021-06-02,69049.04,14317,168158,5713,5715,16605,13680,37575.17969,0.423374,2706.125,294.092072,1.0244
2021-06-03,67791.37,14210,167442,5654,5679,16803,13650,39208.76563,0.399963,2855.126465,308.188782,1.045321
2021-06-04,67825.01,14166,165870,5595,5713,16638,13378,36894.40625,0.376323,2688.195068,287.463715,0.970196
2021-06-07,67575.42,14306,166377,5600,5660,16841,13408,33560.70703,0.33105,2590.263184,248.933365,0.861155
2021-06-08,67644.84,14187,168011,5640,5611,17038,13317,33472.63281,0.327687,2517.438721,254.875427,0.875788
2021-06-09,67681.46,14803,173000,5762,5531,17780,13933,37345.12109,0.343331,2608.26709,274.331665,0.920034
2021-06-10,67542.84,14749,172230,5714,5557,17459,13771,36702.59766,0.326351,2471.518555,255.355896,0.869182
2021-06-11,67723.91,14643,168127,5628,5644,17225,13708,37334.39844,0.319359,2353.768799,242.981598,0.84845
2021-06-14,67941.47,14729,167651,5684,5695,17491,13734,40218.47656,0.332085,2537.891113,269.935486,0.892897
2021-06-15,67310.56,14290,166532,5623,5700,17203,13581,40406.26953,0.328381,2610.936768,279.495697,0.8898
2021-06-17,66585.48,13666,162681,5410,5639,17051,13109,38053.50391,0.306496,2372.001953,277.109039,0.841438
2021-06-18,65635.23,13267,161099,5295,5565,16715,12700,35787.24609,0.293472,2231.733154,264.844513,0.797648
2021-06-21,65563.48,13136,163966,5216,5488,16609,12542,31676.69336,0.178691,1888.44751,203.361816,0.610388
2021-06-22,65551.72,13044,162861,5194,5575,16588,12497,32505.66016,0.191031,1874.950073,201.531525,0.545067
2021-06-23,65819.62,13300,164121,5216,5531,16767,12592,33723.02734,0.232174,1989.736328,212.463791,0.626535
2021-06-24,66263.49,13400,165382,5270,5602,17020,12699,34662.4375,0.262782,1988.456299,225.068054,0.672
2021-06-25,66215.47,13549,166821,5335,5626,17028,12765,31637.7793,0.239153,1813.217285,196.503693,0.613323
2021-06-28,65809.34,13165,164600,5150,5475,16557,12406,34434.33594,0.256857,2079.657471,212.448746,0.643746
2021-06-29,66548.71,13508,167589,5297,5531,17183,12732,35867.77734,0.262769,2160.768311,217.144974,0.701725
2021-06-30,66248.73,13572,168648,5359,5452,17087,12761,35040.83594,0.254215,2274.547607,222.26944,0.706374
2021-07-01,66555.78,13472,167573,5321,5464,16925,12656,33572.11719,0.244549,2113.605469,206.563873,0.66118
2021-07-02,66323.76,13279,167000,5304,5446,16833,12613,33897.04688,0.245264,2150.040283,211.345139,0.656763
2021-07-05,66166.85,13309,167652,5335,5501,17008,12730,33746.00391,0.231614,2198.58252,214.464996,0.6543
2021-07-06,65849.74,13230,165647,5382,5464,16752,12632,34235.19531,0.234422,2324.679443,222.137131,0.665402
2021-07-07,66806.36,13322,164655,5508,5403,16863,12809,33855.32813,0.224126,2315.161865,214.850555,0.651575
2021-07-08,65243.5,13520,162543,5517,5355,16877,12810,32877.37109,0.207597,2120.026367,205.441284,0.623058
2021-07-09,66385.57,13918,163008,5603,5512,17449,13321,33798.01172,0.219864,2146.692383,212.746994,0.636804
2021-07-12,67293.33,13718,161016,5620,5681,17367,13175,33155.84766,0.208048,2036.721069,206.812454,0.630178
2021-07-13,67088.27,13014,156549,5319,5651,16454,12523,32702.02539,0.200003,1940.083984,203.548508,0.619523
2021-07-14,67897.6,13205,156073,5342,5515,16501,12791,32822.34766,0.197324,1994.331299,203.245483,0.620324
2021-07-15,67538.61,13210,156000,5345,5490,16216,12431,31780.73047,0.184888,1911.175659,196.199387,0.596941
2021-07-16,66529.52,13174,156200,5322,5383,16205,12207,31421.53906,0.172345,1880.382935,193.126266,0.590774
2021-07-19,64804.73,12876,153252,5216,5210,15821,11789,30817.83203,0.173556,1817.296631,188.795609,0.557556
2021-07-20,65724.68,13169,154179,5240,5206,16050,12089,29807.34766,0.170801,1787.510742,183.096786,0.529336
2021-07-21,66558.46,13114,156308,5230,5319,16137,12079,32110.69336,0.190349,1990.970825,196.410446,0.569998
2021-07-22,67404.26,13253,158635,5299,5266,16270,12223,32313.10547,0.191303,2025.202759,197.631287,0.592206
2021-07-23,68063.69,13400,159897,5375,5407,16516,12249,33581.55078,0.194764,2124.776611,203.563583,0.609224
2021-07-26,68051.04,13212,159438,5320,5433,16141,12082,37337.53516,0.204419,2233.366699,218.511841,0.625618
2021-07-27,67340.71,13294,161748,5369,5389,16406,12150,39406.94141,0.205899,2298.333496,226.099503,0.644604
2021-07-28,68525.54,13350,162400,5344,5423,16480,12207,39995.90625,0.205392,2296.54541,234.79631,0.725445
2021-07-29,69565.23,13440,161295,5348,5528,16694,12279,40008.42188,0.204619,2380.956787,241.229172,0.748017
2021-07-30,68970.78,13643,162675,5436,5467,16930,12355,42235.54688,0.208821,2466.961426,242.797791,0.752119
2021-08-02,68822.75,13580,163296,5460,5383,16804,12385,39201.94531,0.2036,2610.15332,233.067841,0.73922
2021-08-03,68705.72,13841,167919,5546,5518,17166,12624,38152.98047,0.195967,2502.349609,225.195908,0.712729
2021-08-04,68898.03,13753,168505,5500,5482,17232,12635,39747.50391,0.20149,2724.619873,244.968399,0.730488
2021-08-05,68371.22,14892,170306,5750,5637,18840,13165,40869.55469,0.200974,2827.328857,252.861542,0.733151
2021-08-06,68673.94,14983,170852,5730,5609,18600,13311,42816.5,0.204688,2890.94165,263.03653,0.746513
2021-08-10,69602.04,14760,173078,5714,5650,18353,13288,45585.03125,0.257325,3141.691162,266.172241,0.851247
2021-08-11,69617.16,14656,172500,5725,5715,18144,13307,45593.63672,0.265263,3164.245117,268.569244,1.012524
2021-08-12,69401.95,14753,171589,5692,5750,17351,13094,44428.28906,0.263921,3043.414307,257.097076,0.964549
2021-08-13,69384.76,14660,171114,5755,5780,17430,13126,47793.32031,0.286808,3322.21167,273.066498,1.08996
2021-08-16,68824.7,14893,176900,5957,5823,17670,13433,46004.48438,0.320715,3156.509521,267.872375,1.190993
2021-08-17,68939.83,14990,182250,5915,5808,17531,13619,44695.35938,0.299442,3014.845947,256.271912,1.098199
2021-08-18,67905.68,15438,186638,5996,5837,17754,13797,44801.1875,0.303739,3020.089844,253.496582,1.146097
2021-08-19,66113.48,15036,182672,5919,5820,17228,13624,46717.57813,0.317144,3182.702148,264.08667,1.232842
2021-08-20,66011.06,14952,183270,5900,5903,17055,13607,49339.17578,0.327491,3286.935303,281.944458,1.263222
2021-08-23,66829.2,15266,185860,5990,6022,17481,14020,49546.14844,0.317914,3319.257324,318.324493,1.24727
2021-08-24,67451.53,15384,188968,5960,6019,17787,14452,47706.11719,0.288739,3172.456299,307.542328,1.137352
2021-08-25,67452.86,15657,187200,5982,6014,17733,14558,48960.78906,0.292226,3224.915283,313.523651,1.172529
2021-08-26,67068.73,15578,187000,5989,6058,17924,14651,46942.21875,0.268909,3100.325439,291.981506,1.075266
2021-08-27,67646.07,15789,189000,6082,6075,18039,14602,49058.66797,0.294433,3270.60083,315.000549,1.188473
2021-08-30,67064.69,15410,187137,6051,6122,17893,14613,47054.98438,0.272125,3224.374268,282.026337,1.101435
2021-08-31,67427.93,15805,189770,6189,6175,18500,14871,47166.6875,0.278453,3433.732666,286.188629,1.187593
2021-09-01,66976.04,15306,187985,6195,6031,18069,14590,48847.02734,0.294401,3834.828125,303.302521,1.234889
2021-09-02,66654.24,15222,185500,6257,5986,18050,14400,49327.72266,0.295955,3790.98999,302.761719,1.256324
2021-09-03,66371.84,15147,183996,6168,5832,18000,14461,50025.375,0.296273,3940.614746,303.786133,1.291435
2021-09-06,66253.8,15200,185322,6105,5800,18119,14513,52633.53516,0.308765,3928.379395,314.772369,1.389413
2021-09-07,66514.91,15100,190021,6072,5772,18064,14382,46811.12891,0.253744,3426.394287,262.171814,1.125099
2021-09-08,65525.35,15168,190072,6089,5734,18125,14493,46091.39063,0.257113,3497.315186,256.748627,1.10072
2021-09-09,64176.52,14958,189903,5957,5665,17669,14239,46391.42188,0.252596,3427.340088,261.431793,1.089401
2021-09-10,64296.05,14973,187842,5907,5577,17518,14167,44883.91016,0.239982,3211.505859,248.88382,1.057267
2021-09-13,64652.31,15101,189552,5969,5683,17659,14416,44963.07422,0.235906,3285.511719,262.971954,1.064678
2021-09-14,64300.45,15187,191000,6069,5711,17745,14736,47092.49219,0.240709,3429.169678,268.753052,1.096574
2021-09-15,64385.12,15092,190494,6162,5719,17506,14529,48176.34766,0.247697,3615.282715,269.332642,1.121353
2021-09-16,63313.74,14400,188575,5982,5788,17045,13967,47783.35938,0.242555,3571.294922,263.923492,1.091498
2021-09-17,62863.64,14362,187101,6078,5813,16818,13847,47267.51953,0.23993,3398.538818,262.466675,1.065598
2021-09-20,61453.41,13895,185568,5924,5617,16650,13724,42843.80078,0.207071,2958.993408,231.294174,0.917152
2021-09-21,62362.18,14021,186790,5986,5700,16625,13734,40693.67578,0.201027,2764.431152,217.676224,0.876329
2021-09-22,63353.05,14337,188393,6091,5953,17034,14033,43574.50781,0.224858,3077.86792,245.278137,1.004076
2021-09-23,64049.05,14483,191317,6146,6052,17263,14017,44895.09766,0.224832,3155.523682,249.04718,1.00204
2021-09-27,64197.36,14128,189000,6122,6445,16925,13799,42235.73047,0.200262,2934.138916,234.729599,0.923685
2021-09-28,63784.41,14705,188529,6296,6425,17021,14126,41034.54297,0.196804,2807.296631,229.600311,0.893689
2021-09-29,64363.66,15043,187600,6452,6528,17400,14442,41564.36328,0.198876,2853.143311,234.148712,0.928349
2021-09-30,64281.77,15267,181910,6451,6545,17506,14318,43790.89453,0.204244,3001.678955,250.824753,0.952636
2021-10-01,63661.02,15324,179000,6415,6552,17352,14300,48116.94141,0.22301,3307.516113,257.825775,1.042624
2021-10-04,64128.99,15129,175573,6304,6529,17250,14163,49112.90234,0.240852,3380.089111,264.044617,1.043004
2021-10-05,64542.86,15010,175246,6222,6624,17250,14225,51514.8125,0.252016,3518.518555,270.752197,1.085503
2021-10-06,63987.01,14938,172576,6263,6500,17389,14164,55361.44922,0.255134,3580.562012,286.570801,1.077656
2021-10-07,65157.75,14726,170492,6252,6476,17216,14073,53805.98438,0.242923,3587.974854,277.862671,1.068026
2021-10-08,65242.6,14340,167771,6097,6373,16821,13739,53967.84766,0.243851,3563.759277,277.920166,1.062891
2021-10-11,66101.03,14300,167100,6100,6309,16889,13841,57484.78906,0.231503,3545.354004,276.788147,1.137888
2021-10-12,65988.11,14494,168590,6150,6446,17245,13925,56041.05859,0.226242,3492.573242,277.159027,1.101859
2021-10-13,66012.78,14510,167150,6049,6481,17527,13831,57401.09766,0.232572,3606.20166,274.944824,1.128392
2021-10-14,66846.16,14350,169098,6000,6604,17413,13747,57321.52344,0.232273,3786.01416,266.437622,1.132316
2021-10-15,67028.86,14269,168081,5931,6715,17487,13650,61593.94922,0.233782,3862.634766,273.704315,1.14055
2021-10-18,66792.09,14525,170151,5910,6815,17892,13800,62026.07813,0.247281,3748.760254,256.525635,1.083842
2021-10-19,66776.14,14321,172000,5844,6799,17710,13761,64261.99219,0.245788,3877.650879,254.961578,1.09208
2021-10-20,66894.79,14362,170979,5850,6744,17822,13917,65992.83594,0.254093,4155.992188,260.130554,1.142328
2021-10-21,66057.57,14130,169408,5748,6669,17417,13610,62210.17188,0.242391,4054.322754,270.484497,1.089315
2021-10-22,67050.51,14138,170104,5764,6691,17397,13623,60692.26563,0.244221,3970.181885,266.398987,1.088374
2021-10-25,66980.45,14323,171941,5723,6665,17403,13717,63039.82422,0.264707,4217.876953,286.758881,1.095158
2021-10-26,67615.31,14461,173105,5800,6783,17241,13749,60363.79297,0.255732,4131.102051,280.004425,1.108093
2021-10-27,67475.08,14258,172675,5853,6785,17368,13780,58482.38672,0.23769,3930.257324,255.748413,0.995452
2021-10-28,67759.76,13995,171320,5821,6905,17310,13452,60622.13672,0.300447,4287.318848,267.51889,1.05882
2021-10-29,67464.68,14000,170678,5801,7000,17391,13543,62227.96484,0.287853,4414.746582,268.422302,1.081503
2021-11-02,67782.19,14477,174000,5942,7134,18007,13840,63226.40234,0.273121,4584.798828,275.225861,1.136196
2021-11-03,68587.27,14279,174640,5943,7163,17599,13740,62970.04688,0.269407,4607.193848,266.204407,1.208796
2021-11-04,68156.2,14385,180611,5923,7145,17795,13809,61452.23047,0.26328,4537.324219,260.774445,1.202003
2021-11-05,67825.34,14110,182534,5929,6972,17151,13552,61125.67578,0.261465,4486.243164,256.53363,1.161533
2021-11-08,68049.33,14099,183500,5839,7443,17025,13500,67566.82813,0.282359,4812.087402,275.007538,1.282377
2021-11-09,67983.2,14053,183899,5887,7452,16792,13475,66971.82813,0.273526,4735.068848,288.616821,1.25893
2021-11-10,68279.4,13967,185266,5878,7410,16411,13399,64995.23047,0.255709,4636.174316,267.897156,1.193373
2021-11-11,69131.55,13845,184800,5835,7417,16602,13500,64949.96094,0.261167,4730.384277,265.501953,1.218364
2021-11-12,69921.37,13550,183128,5734,7385,16300,13235,64155.94141,0.259414,4667.115234,260.280212,1.189355
2021-11-15,70090.53,13866,184370,5818,7375,16243,13321,63557.87109,0.256529,4557.503906,267.77182,1.171371
2021-11-16,70938.4,13783,184812,5776,7382,16283,13100,60161.24609,0.237249,4216.365234,241.257217,1.090934
2021-11-17,70942.34,13910,184671,5905,7556,16423,13279,60368.01172,0.237487,4287.59375,241.661453,1.096291
2021-11-18,70866.56,14034,185075,5963,7702,16400,13264,56942.13672,0.221383,4000.650879,226.41951,1.041954
2021-11-19,70376.42,13525,183407,5802,7845,16066,12933,58119.57813,0.23311,4298.306641,238.847824,1.091492
2021-11-22,70865.85,13672,184232,5889,8178,16210,13156,56289.28906,0.219676,4088.457764,231.939224,1.036622
2021-11-23,71015.39,13771,182254,5865,8236,16364,13260,57569.07422,0.226512,4340.763672,236.253448,1.067057
2021-11-24,70558.88,13410,179255,5747,8186,16106,13040,56280.42578,0.221825,4239.981445,235.526917,1.042075
2021-11-25,70554.68,13717,180575,5788,8220,16568,13264,57274.67969,0.216326,4274.743164,246.83783,1.031888
2021-11-26,68614.98,12495,170617,5385,7727,15264,12294,53569.76563,0.200887,4030.908936,226.278854,0.93635
2021-11-29,70008.53,13192,176432,5525,8006,16206,12899,57806.56641,0.215175,4445.10498,235.784943,0.991961
2021-11-30,70475.01,13400,182300,5583,8075,16518,12964,57005.42578,0.214715,4631.479004,238.097031,0.998754
2021-12-01,71198.08,13847,186727,5748,8120,16722,13170,57229.82813,0.209487,4586.990234,230.862595,0.99093
2021-12-02,71020.75,13955,185500,5728,8010,16765,13230,56477.81641,0.209726,4511.302246,239.192474,0.972312
2021-12-03,70807.6,14547,185534,5718,8241,16724,13260,53598.24609,0.199993,4220.706055,223.605362,0.922244
2021-12-06,71016.63,14926,186000,5817,8286,17276,13500,50582.625,0.1784,4358.737305,201.681992,0.828288
2021-12-07,72939.24,15015,187750,5878,8418,17214,13498,50700.08594,0.176805,4315.061523,207.469391,0.818588
2021-12-08,72403.88,15153,190680,5881,8327,17145,13500,50504.79688,0.179151,4439.35791,209.73967,0.863307
2021-12-09,72207.64,15147,190964,5876,8389,17200,13511,47672.12109,0.169484,4119.815918,189.520477,0.861272
2021-12-10,71686.32,14876,189860,5750,8298,16722,13342,47243.30469,0.164422,3908.496094,189.890213,0.801097
2021-12-13,71429.87,14548,191286,5671,8200,16644,13207,46737.48047,0.157565,3784.226807,183.972946,0.782894
2021-12-14,71544.82,14612,192454,5706,8191,16733,13195,46612.63281,0.180157,3745.44043,181.204498,0.796249
2021-12-15,71467.17,14666,197489,5850,8356,17021,13385,48896.72266,0.181082,4018.388672,188.282745,0.827431
2021-12-17,71203.13,14887,199940,5963,8485,17097,13422,46202.14453,0.16901,3879.486572,181.875046,0.799291
2021-12-20,70087.63,14454,197454,5826,8314,16856,13066,46880.27734,0.167322,3933.844482,188.786453,0.879828
2021-12-21,71119.35,14787,196716,5918,8400,17075,13229,48936.61328,0.171175,4020.26001,189.233582,0.947646
2021-12-22,71359.04,14813,199000,5930,8375,17225,13432,48628.51172,0.173214,3982.099609,190.665405,0.954699
2021-12-23,71684.09,15001,198910,5960,8482,17310,13616,50784.53906,0.18449,4108.015625,209.77916,0.993285
2021-12-24,71570.64,14931,198536,5922,8413,17262,13660,50822.19531,0.186622,4047.98291,204.255753,0.912047
2021-12-28,72444.52,15124,199050,5964,8567,17325,13759,47588.85547,0.174117,3800.893066,208.804703,0.85296
2021-12-29,73238.01,15192,202120,5978,8785,17447,13843,46444.71094,0.167765,3628.531738,214.46785,0.816714
2021-12-30,73786.44,15500,203432,6099,8800,17561,14057,47178.125,0.171313,3713.852051,225.748016,0.839649
2021-12-31,73709.38,15255,203980,6080,8755,17502,14001,46306.44531,0.170496,3682.632813,228.824951,0.831163
2022-01-03,73722.6,15671,203508,6142,8810,17843,14372,46458.11719,0.170088,3761.380371,231.547546,0.832885
2022-01-04,75052.05,15957,206000,6155,9004,18033,14518,45897.57422,0.168803,3794.056641,222.344452,0.824673
2022-01-05,75060.91,16096,208858,6262,9014,18595,14527,43569.00391,0.15942,3550.386963,207.300217,0.774358
2022-01-06,74165.24,16404,212826,6275,9019,18469,14495,43160.92969,0.160213,3418.408203,204.044189,0.781346
2022-01-07,73939.71,16500,213082,6293,8869,18500,14639,41557.90234,0.155023,3193.210449,194.51123,0.763074
2022-01-10,73830.47,16501,214900,6343,8913,18876,14700,41821.26172,0.143359,3083.0979,182.954803,0.739335
2022-01-11,73971.42,16367,215871,6375,8708,18490,14500,42735.85547,0.153399,3238.111572,192.996063,0.770554
2022-01-12,75884.74,16261,216176,6426,8790,18634,14702,43949.10156,0.161652,3372.258301,198.884735,0.799548
2022-01-13,75925.54,16467,217300,6478,8928,18841,14810,42591.57031,0.172043,3248.288574,222.547287,0.768328
2022-01-14,75160.21,16242,217370,6450,8962,18715,14768,43099.69922,0.183549,3310.001465,229.346146,0.774297
2022-01-17,75593.46,16289,213100,6455,8925,18575,14615,42250.55078,0.171145,3212.304932,215.149857,0.762742
2022-01-18,74955.65,16139,210300,6442,8697,18247,14508,42375.63281,0.165485,3164.025146,204.455124,0.752631
2022-01-19,76176.15,16141,201900,6477,8682,18300,14391,41744.32813,0.162356,3095.825928,201.711899,0.739749
2022-01-20,76233.26,16139,199220,6408,8560,18246,14426,40680.41797,0.155204,3001.120117,188.428757,0.719421
2022-01-21,74834.52,16198,201164,6346,8349,18201,14400,36457.31641,0.14264,2557.931641,172.047058,0.635738
2022-01-24,72164.01,15748,198042,6172,8070,17755,14084,36654.32813,0.137798,2440.352295,146.845886,0.612139
2022-01-25,72314.81,15931,200003,6121,8242,18042,14258,36954.00391,0.143049,2455.935059,144.728149,0.617563
2022-01-26,73797.33,16119,200000,6174,8475,18398,14380,36852.12109,0.143789,2468.030273,148.296448,0.622072
2022-01-27,73504.03,16529,199000,6189,8606,18700,14621,37138.23438,0.141247,2423.001221,144.478973,0.60877
2022-01-28,73454.96,16835,199153,6259,8643,18968,14931,37784.33203,0.141656,2547.092041,149.024139,0.612512
2022-01-31,74304.55,16988,201812,6171,8672,19052,14941,38483.125,0.141805,2688.278809,147.374725,0.619149
2022-02-01,74889.16,16915,206500,6203,8850,19295,15000,38743.27344,0.142631,2792.117188,146.163483,0.629233
2022-02-02,75190.74,16756,205281,6218,8912,19306,15182,36952.98438,0.137235,2682.854004,144.803574,0.601483
2022-02-03,75021.67,16957,206578,6288,9093,19551,15552,37154.60156,0.137541,2679.162598,146.635284,0.607684
2022-02-04,75205.99,16969,206098,6223,9178,19527,15375,41500.875,0.147503,2983.586914,165.120316,0.655877
2022-02-07,75679.56,17123,206000,6256,9415,19735,15406,43840.28516,0.165578,3142.470703,184.635269,0.827819
2022-02-08,76090.51,17450,209364,6432,9503,20159,15529,44118.44531,0.158405,3122.608643,178.899826,0.878194
2022-02-09,76690.91,17295,212386,6425,9386,20126,15390,44338.79688,0.159123,3239.457031,185.625854,0.870627
2022-02-10,76585.18,17527,210025,6400,9310,20526,15531,43565.11328,0.151889,3077.482178,179.444321,0.83001
2022-02-11,76382.94,17571,212756,6507,9233,20643,15326,42407.9375,0.144847,2927.383545,168.670334,0.760226
2022-02-14,75765.16,17577,211337,6378,9080,20660,15458,42586.91797,0.146003,2933.479004,176.293777,0.802218
2022-02-15,75853.16,18089,209000,6655,9040,21380,16182,44575.20313,0.151761,3179.877197,182.37001,0.852333
2022-02-16,76502.59,18105,208716,6754,9155,21740,16489,43961.85938,0.149095,3127.830078,179.309494,0.839036
2022-02-17,76154.68,17600,207697,6661,8920,21620,16250,40538.01172,0.138552,2881.481934,163.385284,0.767173
2022-02-18,76368.34,17343,207823,6641,8820,21475,16125,40030.97656,0.138768,2785.727539,160.137878,0.78589
2022-02-21,75528.45,17418,209500,6590,8751,21432,15996,37075.28125,0.12849,2573.816162,147.969238,0.703466
2022-02-22,75653.84,17376,209049,6515,8679,21030,15865,38286.02734,0.131553,2639.299316,150.905457,0.722833
2022-02-23,74987.04,17653,209929,6596,8730,21356,15951,37296.57031,0.127846,2590.359619,149.120621,0.698746
2022-02-24,73674.64,17241,204455,6457,8489,21202,15798,38332.60938,0.123813,2598.067139,147.03302,0.696272
2022-02-25,74205.69,17720,207664,6656,8771,21513,15990,39214.21875,0.127576,2764.535645,153.469131,0.768903
2022-02-28,76090.51,17664,207435,6612,8645,21859,16264,43193.23438,0.133156,2919.201172,170.190308,0.782044
2022-03-01,77110.68,17821,209624,6806,8747,22185,16733,44354.63672,0.133938,2972.485107,177.534149,0.784862
2022-03-02,77536.11,17738,209815,6750,8451,22408,16743,43924.11719,0.13299,2950.118408,177.709946,0.768496
2022-03-03,77390.85,18400,211200,7039,8331,22631,16989,42451.78906,0.12961,2834.468994,172.032639,0.752185
2022-03-04,74734.36,17074,206355,6803,8109,21743,16244,39137.60547,0.122591,2617.156006,159.713486,0.712672
2022-03-07,73295.88,16060,200876,6472,8055,20596,15339,38062.03906,0.117105,2497.77124,158.062683,0.723287
2022-03-08,72398.62,15958,199619,6330,7889,20822,15347,38737.26953,0.117029,2576.747559,204.846344,0.720977
2022-03-09,72684.81,16360,201718,6494,8425,21589,15688,41982.92578,0.121588,2729.783447,188.729477,0.767236
2022-03-10,73889.4,16650,204000,6749,8661,21664,15928,39437.46094,0.116885,2608.048584,179.315674,0.737465
2022-03-11,73685.89,17311,207220,7018,8855,22219,16033,38794.97266,0.115602,2559.562988,170.673782,0.802155
2022-03-14,71903.71,17745,210984,7193,8759,22386,16100,39666.75391,0.114048,2590.696045,185.664246,0.774656
2022-03-15,70628.19,17477,208931,7101,8769,21917,16195,39338.78516,0.112784,2620.149658,183.278702,0.766783
2022-03-16,73484.29,18780,221581,7373,9000,23000,17126,41143.92969,0.116908,2772.055664,189.619247,0.793538
2022-03-17,74124.26,18593,222534,7171,8957,22953,17300,40951.37891,0.116502,2814.854492,187.821625,0.793503
2022-03-18,74847.62,18465,221177,7176,8922,22769,17285,41801.15625,0.119306,2945.343018,195.114197,0.798266
2022-03-22,75751.41,18859,220139,7377,9468,23373,17678,42358.80859,0.122481,2973.131104,193.853897,0.837097
2022-03-23,74838.09,18845,223000,7374,9378,23299,17580,42892.95703,0.129727,3031.067139,197.390274,0.837887
2022-03-24,74349.94,18750,220800,7346,9272,23176,17599,43960.93359,0.13655,3108.062012,203.92691,0.842968
2022-03-25,74324.67,18802,221803,7400,9300,23518,17869,44348.73047,0.131013,3106.671387,199.803192,0.825127
2022-03-28,74194.34,19200,225487,7660,9518,23744,18062,47128.00391,0.142657,3336.634521,214.819092,0.863304
2022-03-29,74776.39,19236,232384,7775,9704,23988,18500,47465.73047,0.14447,3401.987793,222.006042,0.858
2022-03-30,75425.31,18860,232784,7600,9752,23587,18300,47062.66406,0.14321,3385.157959,221.577606,0.860814
2022-03-31,75497.14,19044,234155,7747,9751,23307,18214,45538.67578,0.137826,3281.642822,212.700104,0.814564
2022-04-01,75907.9,19100,233403,7706,9899,23700,18319,46281.64453,0.141315,3449.552246,218.309906,0.82774
2022-04-04,75835.06,18854,237348,7670,10100,23261,18201,46622.67578,0.148591,3521.241211,221.952454,0.827251
2022-04-05,75286.6,18192,235498,7446,10099,22873,17884,45555.99219,0.172907,3411.79248,222.391235,0.817642
