Date,JSE,ABSA,CAPITEC,FNB,INVESTEC,NEDBANK,STANDARD,BTC,DOGE,ETH,XMR,XRP
2018-01-30,-0.020950119,-0.01748146,-0.030091204,-0.026386755,-0.006240435,-0.031824665,-0.008485478,-0.111325152,-0.145433226,-0.098798258,-0.144541089,-0.150870493
2018-01-31,-0.000673821,0.040509717,-0.134567578,0.015915455,-0.014319544,0.018579937,0.011730046,0.0112952,-0.002326742,0.043104499,-0.004121318,0.020713924
2018-02-01,-0.004172129,0.018702415,0.053975181,0.007490672,0.014637795,0.003856046,0.01694914,-0.108457996,-0.178203591,-0.075689231,-0.12441347,-0.188668275
2018-02-02,-0.010203184,-0.008262927,0.089667609,-0.008995563,-0.009591889,-0.003893924,-0.004714905,-0.037756228,-0.116714805,-0.124103127,-0.022388879,-0.084221687
2018-02-05,-0.026659308,-0.010606076,-0.066667871,-0.02794715,-0.025048748,-0.031592308,-0.040385178,-0.2387403,-0.236358983,-0.271632708,-0.272160017,-0.246048096
2018-02-06,-0.012979722,-0.022861669,-0.037470805,0.000309693,0.027401942,-0.003171685,-0.006892322,0.108709191,0.21055402,0.127828183,0.167845777,0.115363384
2018-02-07,0.008992178,0.042819997,0.00495851,0.035737096,0.076684016,0.057088689,0.026736156,-0.017261906,-0.014784284,-0.046523999,-0.023902174,-0.070012481
2018-02-08,-0.004417648,-0.001089325,-0.03203702,-0.004191623,0.019014588,-0.001037729,-0.010151859,0.081154162,0.060720443,0.077173308,0.176248419,0.106522578
2018-02-09,-0.013028282,-0.002728515,0.025227748,-0.00060024,-0.034470847,0.019535027,0.005114065,0.055463551,0.090800364,0.077677949,0.05205088,0.169943276
2018-02-12,0.005425965,0.02402599,0.004416926,0.033796473,0.000100487,0,0.023953241,0.021467612,0.090206268,-0.01729846,-0.050660421,0.12453886
2018-02-13,0.017673495,0.009715257,0.011727372,0.015693937,0.004711552,0.008653361,0.01098481,-0.037466635,0.029885212,-0.027363963,-0.053424051,-0.050854717
2018-02-14,0.00332576,0.008522331,-0.038108235,0.011363759,-0.015622955,-0.004987361,0.013996403,0.099160741,0.177045751,0.088594921,0.164535285,0.105407234
2018-02-15,0.036496003,0.074912109,0.020374839,0.062284924,0.032875019,0.052301807,0.050042091,0.06836184,0.087716923,0.01442086,0.091764371,0.004579467
